屬性	guild	鳥種	時段	距離	觀察狀態	數量	堤內/外	結群	備註	樣區編號	調查樣區	樣點編號	座標系統	X	Y	調查者	"調查旅次
編號"	天氣代號	風速代號	"開始時間
（時）"	"開始時間
（分）"	年	月	日
01留鳥	Landbirds	灰頭鷦鶯	A	C	E	1	外			SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
03引進種	Landbirds	家八哥	A	B	E	1	內			SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
01留鳥	Landbirds	白頭翁	A	D	E	2	外			SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
01留鳥	Landbirds	珠頸斑鳩	A	C	E	1	內			SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
01留鳥	Landbirds	翠鳥	A	C	E	1	外			SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
01留鳥	Landbirds	粉紅鸚嘴	B	C	E	4	外			SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
01留鳥	Landbirds	綠繡眼	B	C	E	2	外			SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
01留鳥	Waterbird	小白鷺	B	D	E	1	外			SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
04過境/冬候鳥	Landbirds	??	B	B	S	1	外			SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
01留鳥	Landbirds	白頭翁	B	E	E	3	外			SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
02夏候鳥	Landbirds	家燕	C	D	E	6	外	Y		SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
01留鳥	Landbirds	灰頭鷦鶯	C	F	S	1	外			SH	社子島北岸	12	TWD97/TM2	298466	2778161	林文琪	2	B	0	7	17	2013	4	28
01留鳥	Landbirds	褐頭鷦鶯	A	A	E	2	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	大卷尾	A	B	E	2	內			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	灰頭鷦鶯	A	F	S	2	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
02夏候鳥	Landbirds	家燕	A	E	E	2	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	褐頭鷦鶯	A	D	S	1	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	白頭翁	A	D	E	2	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	灰頭鷦鶯	A	D	C	1	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	綠繡眼	A	C	E	3	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	灰頭鷦鶯	A	C	S	2	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	白頭翁	B	C	E	2	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
04過境/冬候鳥	Landbirds	黑臉?	B	B	E	2	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	麻雀	B	E	E	2	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	褐頭鷦鶯	B	F	S	1	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Waterbird	白腹秧雞	C	G	S	1	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	白頭翁	C	E	E	2	外			SH	社子島北岸	11	TWD97/TM2	298695	2778263	林文琪	2	B	0	7	29	2013	4	28
01留鳥	Landbirds	灰頭鷦鶯	A	B	S	2	外			SH	社子島北岸	10	TWD97/TM2	298921	2778368	林文琪	2	B	0	7	43	2013	4	28
01留鳥	Landbirds	灰頭鷦鶯	A	F	S	2	外			SH	社子島北岸	10	TWD97/TM2	298921	2778368	林文琪	2	B	0	7	43	2013	4	28
01留鳥	Landbirds	八哥	A	G	E	1	外			SH	社子島北岸	10	TWD97/TM2	298921	2778368	林文琪	2	B	0	7	43	2013	4	28
01留鳥	Landbirds	麻雀	A	C	E	6	內	Y		SH	社子島北岸	10	TWD97/TM2	298921	2778368	林文琪	2	B	0	7	43	2013	4	28
01留鳥	Landbirds	白頭翁	A	D	E	2	內			SH	社子島北岸	10	TWD97/TM2	298921	2778368	林文琪	2	B	0	7	43	2013	4	28
01留鳥	Landbirds	灰頭鷦鶯	A	D	S	1	外			SH	社子島北岸	10	TWD97/TM2	298921	2778368	林文琪	2	B	0	7	43	2013	4	28
01留鳥	Landbirds	麻雀	A	C	E	4	外			SH	社子島北岸	10	TWD97/TM2	298921	2778368	林文琪	2	B	0	7	43	2013	4	28
01留鳥	Landbirds	珠頸斑鳩	B	F	E	1	外			SH	社子島北岸	10	TWD97/TM2	298921	2778368	林文琪	2	B	0	7	43	2013	4	28
01留鳥	Landbirds	白頭翁	B	E	E	4	外			SH	社子島北岸	10	TWD97/TM2	298921	2778368	林文琪	2	B	0	7	43	2013	4	28
03引進種	Landbirds	白尾八哥	B	F	E	1	外			SH	社子島北岸	10	TWD97/TM2	298921	2778368	林文琪	2	B	0	7	43	2013	4	28
01留鳥	Landbirds	樹鵲	B	G	E	1	外			SH	社子島北岸	10	TWD97/TM2	298921	2778368	林文琪	2	B	0	7	43	2013	4	28
